token,symbol,stream,entry_time,exit_time,pnl_pct,realized_usd,ath_pct,hold_min,exit_reason,chain,dex
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_SMART_COPY_TOP,1785124652738,1785125113153,-16.2,-0.16,3.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_SMART_COPY,1785124651924,1785125114031,-16.2,-0.16,3.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_VOL_VEL,1785124651209,1785125114822,-16.2,-0.16,3.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_LOWCAP,1785124650122,1785125115628,-17.9,-35.71,2.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_LATE,1785124649364,1785125116473,-18.7,-55.96,1.7,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_H,1785124648585,1785125117356,-17.9,-35.71,2.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_B,1785124647811,1785125118158,-17.9,-35.71,2.1,8,sl,solana,meteora
5cjnY14BvBj1n7nuULCN3nMA7mGPJCXT,Sheeb,SNIPER_A,1785124646980,1785125119054,-17.9,-35.71,2.1,8,sl,solana,meteora
0xebb91e1eb85380defeee8f00e8a8ef,ZROUP,SNIPER_B,1785124367562,1785125266763,-100,-100,31.1,15,v2_early_liq_drop_-100%,bsc,pancakeswap
0xebb91e1eb85380defeee8f00e8a8ef,ZROUP,SNIPER_A,1785124366679,1785125267793,-100,-100,31.1,15,v2_early_liq_drop_-100%,bsc,pancakeswap
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_SMART_TOP_AGE5,1785125223028,1785125447862,-100,-1,3.4,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_SMART_COPY_AGE5,1785125222270,1785125448864,-100,-1,3.4,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_SMART_COPY_TOP,1785125221508,1785125449603,-100,-1,3.4,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_SMART_COPY,1785125220779,1785125450429,-100,-1,3.4,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_LOWCAP,1785125219889,1785125451195,-100,-200,2.3,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_LATE,1785125219106,1785125451992,-100,-300,1.8,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_H2,1785125218364,1785125452964,-100,-100,2.9,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_H,1785125217612,1785125453715,-100,-100,2.9,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_B,1785125216863,1785125454463,-100,-100,2.9,4,v2_early_liq_drop_-100%,solana,meteora
CqbmASyR18kHXMHu2be1h8TQUzrf5JPd,Sheeb,SNIPER_A,1785125216009,1785125455204,-100,-100,2.9,4,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_SMART_TOP_AGE5,1785125730584,1785126156029,-100,-1,4.8,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_SMART_COPY_AGE5,1785125729710,1785126157106,-100,-1,4.8,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_SMART_CLUSTER,1785125728850,1785126157838,-100,-1,4.8,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_SMART_COPY_TOP,1785125727989,1785126158584,-100,-1,4.8,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_SMART_COPY,1785125727238,1785126159311,-100,-1,4.8,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_B,1785125726460,1785126160080,-100,-100,4.4,7,v2_early_liq_drop_-100%,solana,meteora
EDqg2WjvAkoq61fMvGmiAo9CL1p5Xsav,Tator,SNIPER_A,1785125725573,1785126160858,-100,-100,4.4,7,v2_early_liq_drop_-100%,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_TIER_100_200_BANG,1785126283525,1785126726000,110.4,1.1,134.9,7,paper_SNIPER_TIER_100_200_BANG_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_SMART_TOP_AGE5,1785126282788,1785126727177,110.4,1.1,134.9,7,paper_SNIPER_SMART_TOP_AGE5_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_SMART_COPY_AGE5,1785126281925,1785126727933,110.4,1.1,134.9,7,paper_SNIPER_SMART_COPY_AGE5_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_SMART_COPY_TOP,1785126281180,1785126728726,110.4,1.1,133.7,7,paper_SNIPER_SMART_COPY_TOP_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_SMART_COPY,1785126280439,1785126729482,110.4,1.1,133.7,7,paper_SNIPER_SMART_COPY_trail,solana,meteora
G9oc61Esc4EEdJTceseykEgjz4gDbkwm,CATE,SNIPER_VOL_VEL,1785126113223,1785126730230,6,0.06,8.1,10,fast_stall_10min_low_pnl,solana,pumpswap
G9oc61Esc4EEdJTceseykEgjz4gDbkwm,CATE,SNIPER_H,1785126112506,1785126731153,5.6,5.6,7.8,10,fast_stall_10min_low_pnl,solana,pumpswap
G9oc61Esc4EEdJTceseykEgjz4gDbkwm,CATE,SNIPER_B,1785126111761,1785126731787,5.6,5.6,7.8,10,fast_stall_10min_low_pnl,solana,pumpswap
G9oc61Esc4EEdJTceseykEgjz4gDbkwm,CATE,SNIPER_A,1785126110898,1785126732529,5.6,5.6,7.8,10,fast_stall_10min_low_pnl,solana,pumpswap
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_LOWCAP,1785126279708,1785126849435,84.2,168.47,131.3,9,wide_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_B,1785126278985,1785126850461,84.2,168.47,131.3,10,wide_trail,solana,meteora
51cth2tuLV2bb2ZzqXCbmjLgovK1jUJn,PUFFIN,SNIPER_A,1785126278121,1785126851210,84.2,168.47,131.3,10,wide_trail,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_SMART_TOP_AGE5,1785127097651,1785127115572,-23.4,-0.23,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_SMART_COPY_AGE5,1785127096916,1785127116557,-23.4,-0.23,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_SMART_COPY_TOP,1785127096208,1785127117268,-23.4,-0.23,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_SMART_COPY,1785127095463,1785127118005,-23.4,-0.23,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_VOL_VEL,1785127094663,1785127118750,-23.4,-0.23,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_LOWCAP,1785127093928,1785127119474,-24.8,-49.55,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_LATE,1785127093220,1785127120374,-25.5,-76.41,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_H,1785127092470,1785127121168,-24.8,-49.55,0.0,0,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_B,1785127091752,1785127121952,-24.8,-49.55,0.0,1,sl,solana,meteora
9w5QCHJ3XjHvbQSwVcwd6XbY9caK85cK,Puffin,SNIPER_A,1785127090894,1785127122723,-24.8,-49.55,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_SMART_TOP_AGE5,1785127480924,1785127509339,-30.8,-0.31,0.0,0,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_SMART_COPY_AGE5,1785127480184,1785127512833,-30.8,-0.31,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_SMART_COPY_TOP,1785127479436,1785127513985,-30.8,-0.31,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_SMART_COPY,1785127478709,1785127516495,-30.8,-0.31,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_H2,1785127477984,1785127517435,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_H,1785127477098,1785127518387,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_G,1785127476295,1785127519301,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_E2,1785127475528,1785127520040,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_E,1785127474772,1785127520798,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_D2,1785127473990,1785127521620,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_D,1785127473265,1785127522482,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_B,1785127472537,1785127523624,-31.4,-31.42,0.0,1,sl,solana,meteora
B9UJCTL1jPsKWK7kdGRCdoFLoiv9XXvr,Puffin,SNIPER_A,1785127471666,1785127524379,-31.4,-31.42,0.0,1,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_SMART_TOP_AGE5,1785128003936,1785128167620,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_SMART_COPY_AGE5,1785128003220,1785128168689,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_SMART_COPY_TOP,1785128002365,1785128169433,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_SMART_COPY,1785128001595,1785128170184,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_ULTRA_TRIPLE,1785128000827,1785128170944,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_VOL_VEL,1785128000055,1785128171753,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_MC_LIQ,1785127999320,1785128172644,-39.2,-0.39,2.4,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_LATE,1785127998415,1785128173395,-40.8,-122.33,1.2,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_H,1785127997650,1785128174161,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_F2,1785127996893,1785128174935,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_F,1785127996169,1785128175794,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_D2,1785127995419,1785128176552,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_D,1785127994709,1785128177347,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_B,1785127993984,1785128178114,-39.7,-39.7,2.0,3,sl,solana,meteora
9Pm5cSH3S5mFXCToL2Zn9Wqj1zCKnLxJ,PUFFIN,SNIPER_A,1785127993171,1785128178930,-39.7,-39.7,2.0,3,sl,solana,meteora
6xWYdj1j18AAUsLCtU163hyshb6mzK4L,PIZZAGATE,SNIPER_H2,1785128241223,1785128287763,-100,-100,0.0,1,rug_no_data,solana,meteora
6xWYdj1j18AAUsLCtU163hyshb6mzK4L,PIZZAGATE,SNIPER_H,1785128240447,1785128288743,-100,-100,0.0,1,rug_no_data,solana,meteora
6xWYdj1j18AAUsLCtU163hyshb6mzK4L,PIZZAGATE,SNIPER_B,1785128239732,1785128289372,-100,-100,0.0,1,rug_no_data,solana,meteora
6xWYdj1j18AAUsLCtU163hyshb6mzK4L,PIZZAGATE,SNIPER_A,1785128238873,1785128290128,-100,-100,0.0,1,rug_no_data,solana,meteora
0xe415f0e640b33369ae85f800913051,ACN,SNIPER_BSC_FILTERED,1785128456135,1785128458585,-100,-30,0.0,0,rug_no_data,bsc,pancakeswap
0xe415f0e640b33369ae85f800913051,ACN,SNIPER_H,1785128455356,1785128459541,-100,-200,0.0,0,rug_no_data,bsc,pancakeswap
0xe415f0e640b33369ae85f800913051,ACN,SNIPER_B,1785128454573,1785128460349,-100,-200,0.0,0,rug_no_data,bsc,pancakeswap
0xe415f0e640b33369ae85f800913051,ACN,SNIPER_A,1785128453745,1785128461216,-100,-200,0.0,0,rug_no_data,bsc,pancakeswap
0xe5a4944a6193dfbacc771a5682dfc3,MANAUP,SNIPER_BSC_FILTERED,1785128276803,1785128462222,-100,-30,0.0,3,rug_no_data,bsc,pancakeswap
0xe5a4944a6193dfbacc771a5682dfc3,MANAUP,SNIPER_H,1785128276061,1785128463165,-100,-200,0.0,3,rug_no_data,bsc,pancakeswap
0xe5a4944a6193dfbacc771a5682dfc3,MANAUP,SNIPER_B,1785128275320,1785128463997,-100,-200,0.0,3,rug_no_data,bsc,pancakeswap
0xe5a4944a6193dfbacc771a5682dfc3,MANAUP,SNIPER_A,1785128274533,1785128464841,-100,-200,0.0,3,rug_no_data,bsc,pancakeswap
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_SMART_TOP_AGE5,1785128561713,1785128615259,-100,-1,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_SMART_COPY_AGE5,1785128560932,1785128616302,-100,-1,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_SMART_COPY_TOP,1785128560231,1785128617005,-100,-1,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_SMART_COPY,1785128559307,1785128617814,-100,-1,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_VOL_VEL,1785128558544,1785128618625,-100,-1,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_LOWCAP,1785128557423,1785128619331,-100,-200,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_LATE,1785128556672,1785128620079,-100,-300,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_H,1785128555861,1785128620886,-100,-100,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_B,1785128555138,1785128621673,-100,-100,0.0,1,rug_no_data,solana,meteora
4XkgrGUwRgREQbcKiQW9btpkfjZsYNeK,NONGWAN,SNIPER_A,1785128554299,1785128622549,-100,-100,0.0,1,rug_no_data,solana,meteora
DT5eAWukpgADRQeEKQFfMPm24UyZaY7W,NONGWAN,SNIPER_H,1785128658287,1785128968186,-7.9,-11.82,0.0,5,fast_stall_5min_bad_flow,solana,pumpswap
DT5eAWukpgADRQeEKQFfMPm24UyZaY7W,NONGWAN,SNIPER_D2,1785128657546,1785128969431,-7.9,-11.82,0.0,5,fast_stall_5min_bad_flow,solana,pumpswap
DT5eAWukpgADRQeEKQFfMPm24UyZaY7W,NONGWAN,SNIPER_D,1785128656760,1785128970275,-7.9,-11.82,0.0,5,fast_stall_5min_bad_flow,solana,pumpswap
DT5eAWukpgADRQeEKQFfMPm24UyZaY7W,NONGWAN,SNIPER_B,1785128655996,1785128971032,-7.9,-11.82,0.0,5,fast_stall_5min_bad_flow,solana,pumpswap
DT5eAWukpgADRQeEKQFfMPm24UyZaY7W,NONGWAN,SNIPER_A,1785128655056,1785128971785,-7.9,-11.82,0.0,5,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_SMART_TOP_AGE5,1785129072812,1785129416787,0.6,0.01,2.8,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_SMART_COPY_AGE5,1785129072084,1785129417838,0.6,0.01,2.8,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_SMART_COPY_TOP,1785129071376,1785129418584,0.6,0.01,2.8,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_SMART_COPY,1785129070541,1785129419354,0.6,0.01,2.8,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_LOWCAP,1785129069792,1785129420094,-1.9,-3.88,1.5,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_H2,1785129069026,1785129420895,-0.7,-0.69,2.1,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_H,1785129068257,1785129421854,-0.7,-0.69,2.1,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_B,1785129067489,1785129422635,-0.7,-0.69,2.1,6,fast_stall_5min_bad_flow,solana,pumpswap
2uYcPc5VQKj4hWPgWzZiwCYVsTYNFfxP,Bob,SNIPER_A,1785129066661,1785129423376,-0.7,-0.69,2.1,6,fast_stall_5min_bad_flow,solana,pumpswap
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_TOP_AGE5,1785129896146,1785129982261,-23.5,-0.23,0.0,1,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY_AGE5,1785129895391,1785129983401,-23.5,-0.23,0.0,1,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY_TOP,1785129894643,1785129984218,-23.5,-0.23,0.0,1,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY,1785129893802,1785129985068,-23.5,-0.23,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_H2,1785129892909,1785129985966,-24.3,-24.3,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_H,1785129892096,1785129986877,-24.3,-24.3,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_D2,1785129891316,1785129987779,-24.3,-24.3,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_D,1785129890563,1785129988573,-24.3,-24.3,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_B,1785129889727,1785129989379,-24.3,-24.3,0.0,2,sl,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_A,1785129888790,1785129990188,-24.3,-24.3,0.0,2,sl,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_SMART_TOP_AGE5,1785129914716,1785130143955,-100,-1,1.5,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_SMART_COPY_AGE5,1785129913900,1785130145042,-100,-1,1.5,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_SMART_COPY_TOP,1785129912975,1785130145852,-100,-1,1.5,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_SMART_COPY,1785129912076,1785130146643,-100,-1,1.5,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_LOWCAP,1785129911152,1785130147466,-100,-200,0.6,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_LATE,1785129910349,1785130148285,-100,-300,0.1,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_H2,1785129909534,1785130149092,-100,-100,1.0,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_H,1785129908551,1785130150249,-100,-100,1.0,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_B,1785129906725,1785130151144,-100,-100,1.0,4,v2_early_liq_drop_-100%,solana,meteora
APBjzmeAZHpnCre3M5Kndw5WMLrZPk96,KRATI,SNIPER_A,1785129905673,1785130151941,-100,-100,1.0,4,v2_early_liq_drop_-100%,solana,meteora
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_SMART_TOP_AGE5,1785129770164,1785130152855,2.4,0.02,1.8,6,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_SMART_COPY_AGE5,1785129769372,1785130153953,2.4,0.02,1.8,6,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_SMART_CLUSTER,1785129768436,1785130154893,2.4,0.02,1.8,6,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_SMART_COPY_TOP,1785129767545,1785130155760,2.4,0.02,1.8,6,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_SMART_COPY,1785129766680,1785130156621,2.4,0.02,1.8,6,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_LOWCAP,1785129765890,1785130157459,0.3,0.53,0.7,7,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_H2,1785129765086,1785130158313,1.3,1.32,1.2,7,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_H,1785129764298,1785130159232,1.3,1.32,1.2,7,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_B,1785129763525,1785130160126,1.3,1.32,1.2,7,fast_stall_5min_bad_flow,solana,pumpswap
5U5ApYVzdqaWmdcfe1BqcQ6jtSABPEkg,Wuf,SNIPER_A,1785129762615,1785130160956,1.3,1.32,1.2,7,fast_stall_5min_bad_flow,solana,pumpswap
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_TOP_AGE5,1785130088906,1785130315509,-50.7,-0.51,6.3,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY_AGE5,1785130088091,1785130316592,-50.7,-0.51,6.3,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY_TOP,1785130087299,1785130317362,-50.7,-0.51,6.3,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_SMART_COPY,1785130086555,1785130318151,-50.7,-0.51,6.3,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_H2,1785130085656,1785130318972,-51,-51.03,6.0,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_H,1785130084884,1785130319806,-51,-51.03,6.0,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_D2,1785130084095,1785130320710,-51,-51.03,6.0,4,v2_early_liq_drop_-31%,solana,meteora
53pBBtRZahES15zE6BeNubg8XmQCcqmE,Nongwan,SNIPER_D,1785130083243,1785130321562,-51,-51.03,6.0,4,v2_early_liq_drop_-31%,solana,meteora
